,movie_id,title,overview,budget,revenue,popularity,release_date,poster_url
,482373,Don't Breathe 2,"The Blind Man has been hiding out for several years in an isolated cabin and has taken in and raised a young girl orphaned from a devastating house fire. Their quiet life together is shattered when a group of criminals kidnap the girl, forcing the Blind Man to leave his safe haven to save her.",15.0,53.785551,4.4281,,https://image.tmdb.org/t/p/original/aOu6PJVO9RyGAzdUwG6fupu0gpz.jpg
,6589,Underdog,A lab accident gives a beagle named Shoeshine some serious superpowers -- a secret that the dog eventually shares with the young boy who becomes his owner and friend.,25.0,65.270477,4.4278,,https://image.tmdb.org/t/p/original/q5yoIlzQ3m7b3a0zLCf3NjsOvB8.jpg
,341006,The Belko Experiment,A group of eighty American workers are locked in their office and ordered by an unknown voice to participate in a twisted game.,5.0,11.792942,4.4255,,https://image.tmdb.org/t/p/original/faJK0dP3S92kQoKtO4LZMjy41kf.jpg
,467632,Bad Samaritan,"A thief makes a disturbing discovery in the house where he breaks in. Later, when he returns to the same house with his partner in crime, things are no longer how he expected.",13.0,4.781638,4.4226,,https://image.tmdb.org/t/p/original/ojCu9SLxAPwhhC2tXtHNdrTmxCH.jpg
,57876,Area 51,"Three young conspiracy theorists attempt to uncover the mysteries of Area 51, the government's secret location rumored to have hosted encounters with alien beings. What they find at this hidden facility exposes unimaginable secrets.",5.0,0.007556,4.4206,,https://image.tmdb.org/t/p/original/ochcUJTPQSfU5fDMA21y4xoDzeX.jpg
,243683,Step Up All In,"All-stars from previous installments convene in glittering Las Vegas, battling for a victory that could define their dreams and their careers.",45.0,86.165646,4.4181,,https://image.tmdb.org/t/p/original/hgAjyJyEvj5S9CeztXs39iEUJKS.jpg
,11671,Elegy,"Cultural critic David Kepesh finds his life -- which he indicates is a state of ""emancipated manhood"" -- thrown into tragic disarray by Consuela Castillo, a well-mannered student who awakens a sense of sexual possessiveness in her teacher.",13.0,14.894347,4.4178,,https://image.tmdb.org/t/p/original/roHAoE1TXpUzSolJrjgtmLQbmjS.jpg
,496,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,"Kazakh journalist Borat Sagdiyev travels to America to make a documentary. As he zigzags across the nation, Borat meets real people in real situations with hysterical consequences. His backwards behavior generates strong reactions around him exposing prejudices and hypocrisies in American culture.",18.0,262.552893,4.4176,,https://image.tmdb.org/t/p/original/kfkyALfD4G1mlBJI1lOt2QCra4i.jpg
,428449,A Ghost Story,"Recently deceased, a white-sheeted ghost returns to his suburban home to console his bereft wife, only to find that in his spectral state he has become unstuck in time, forced to watch passively as the life he knew and the woman he loves slowly slip away.",0.1,1.929659,4.417,,https://image.tmdb.org/t/p/original/rp5JPIyZi9sMob15l46zNQLe5cO.jpg
,774531,Young Woman and the Sea,"This is the extraordinary true story of Trudy Ederle, the first woman to successfully swim the English Channel. Through the steadfast support of her older sister and supportive trainers, she overcame adversity and the animosity of a patriarchal society to rise through the ranks of the Olympic swimming team and complete the 21-mile trek from France to England.",40.0,0.581725,4.4169,,https://image.tmdb.org/t/p/original/bZlecCuBVvKuarNGvchBwaOsQ3c.jpg
,781732,Animal,The hardened son of a powerful industrialist returns home after years abroad and vows to take bloody revenge on those threatening his father's life.,13.0,108.3,4.4162,,https://image.tmdb.org/t/p/original/hr9rjR3J0xBBKmlJ4n3gHId9ccx.jpg
,977294,Tin Soldier,"An ex-special forces operative seeks revenge against a cult leader who has corrupted his former comrades, the Shinjas. This leader, known as The Bokushi, promises veterans a purpose and protection, but is revealed to be a destructive influence. The ex-soldier, Nash Cavanaugh, joins forces with military operative Emmanuel Ashburn to infiltrate the Bokushi's fortress and expose his reign of terror",45.0,0.089572,4.413,,https://image.tmdb.org/t/p/original/lFFDrFLXywFhy6khHes1LCFVMsL.jpg
,556984,The Trial of the Chicago 7,What was supposed to be a peaceful protest turned into a violent clash with the police. What followed was one of the most notorious trials in history.,35.0,0.107423,4.4117,,https://image.tmdb.org/t/p/original/ahf5cVdooMAlDRiJOZQNuLqa1Is.jpg
,927107,The Bricklayer,"Someone is blackmailing the CIA by assassinating foreign journalists and making it look like the agency is responsible. As the world begins to unite against the U.S., the CIA must lure its most brilliant – and rebellious – operative out of retirement, forcing him to confront his checkered past while unraveling an international conspiracy.",23.9,0.899683,4.4108,,https://image.tmdb.org/t/p/original/36pYugctLa70NmwMEgXTR1G31Kq.jpg
,1160018,Kill,"When an army commando finds out his true love is engaged against her will, he boards a New Dehli-bound train in a daring quest to derail the arranged marriage. But when a gang of knife-wielding thieves begin to terrorize innocent passengers on his train, the commando takes them on, one by one.",4.8,5.6,4.4083,,https://image.tmdb.org/t/p/original/m2zXTuNPkywdYLyWlVyJZW2QOJH.jpg
,585244,I Still Believe,The true-life story of Christian music star Jeremy Camp and his journey of love and loss that looks to prove there is always hope.,12.0,16.06973,4.4049,,https://image.tmdb.org/t/p/original/dqA2FCzz4OMmXLitKopzf476RVB.jpg
,59961,Safe House,"A dangerous CIA renegade resurfaces after a decade on the run. When the safe house he's remanded to is attacked by mercenaries, a rookie operative escapes with him. Now, the unlikely allies must stay alive long enough to uncover who wants them dead.",85.0,208.076205,4.4044,,https://image.tmdb.org/t/p/original/7CBhSjQa07LYt0RGejYjWugGmdV.jpg
,5123,August Rush,"Lyla and Louis, a singer and a musician, fall in love, but are soon compelled to separate. Lyla is forced to give up her newborn but unknown to her, he grows up to become a musical genius.",25.0,66.122026,4.4039,,https://image.tmdb.org/t/p/original/oA6ZeICPINiS6YtD5WZeBaGVmuT.jpg
,1103621,How to Make Millions Before Grandma Dies,"M, a university dropout low on money and luck, volunteers to take care of his terminally ill grandmother, in the hope of pocketing an inheritance.",1.0,73.8,4.4034,,https://image.tmdb.org/t/p/original/9Xa0Grd2jq2lM2gqcoTB4F9TjMd.jpg
,82650,Diary of a Wimpy Kid: Dog Days,"It's summertime, and Greg Heffley is looking forward to playing video games and spending time with his friends. However, Greg's dad has other plans: He's decided that some father-son bonding time is in order. Desperate to prevent his dad from ruining summer vacation, Greg pretends he has a job at a ritzy country club. But Greg's plan backfires, leaving him in the middle of embarrassing mishaps and a camping trip gone wrong.",22.0,76.196538,4.4033,,https://image.tmdb.org/t/p/original/7pTvjELxw0f0E6sUPGtPEl4WD0S.jpg
,132363,The Butler,"Cecil Gaines was a sharecropper's son who grew up in the 1920s as a domestic servant for the white family who casually destroyed his. Eventually striking out on his own, Cecil becomes a hotel valet of such efficiency and discreteness in the 1950s that he becomes a butler in the White House itself. There, Cecil would serve numerous US Presidents over the decades as a passive witness of history with the American Civil Rights Movement gaining momentum even as his family has troubles of its own. As his wife, Gloria, struggles with alcoholism and his defiant eldest son, Louis, strives for a just world, Cecil must decide whether he should take action in his own way.",25.0,177.313795,4.3985,,https://image.tmdb.org/t/p/original/pAi8Bl3ZKX6pANPVhNwbhbQANop.jpg
,179826,Odd Thomas,"In a California desert town, a short-order cook with clairvoyant abilities encounters a mysterious man with a link to dark, threatening forces.",27.0,1.149267,4.3978,,https://image.tmdb.org/t/p/original/skBMhQjHLTU1rp4gutxHp0JuY1C.jpg
,716612,Spencer,"During her Christmas holidays with the royal family at the Sandringham estate in Norfolk, England, Diana decides to leave her marriage to Prince Charles.",18.0,25.246967,4.3973,,https://image.tmdb.org/t/p/original/7GcqdBKaMM9BWXWN07BirBMkcBF.jpg
,912908,Strays,"When Reggie is abandoned on the mean city streets by his lowlife owner, Doug, Reggie is certain that his beloved owner would never leave him on purpose. But once Reggie falls in with Bug, a fast-talking, foul-mouthed stray who loves his freedom and believes that owners are for suckers, Reggie finally realizes he was in a toxic relationship and begins to see Doug for the heartless sleazeball that he is.",46.0,32.0,4.396,,https://image.tmdb.org/t/p/original/n1hqbSCtyBAxaXEl1Dj3ipXJAJG.jpg
,975511,The Return,"After twenty years away, Odysseus washes up on the shores of Ithaca, haggard and unrecognizable. The king has finally returned home, but much has changed in his kingdom since he left to fight in the Trojan war.",20.0,3.300444,4.3955,,https://image.tmdb.org/t/p/original/xSj6EbdwHs3MFT2tRj9L3I7TE5j.jpg
,270774,Skiptrace,A detective from Hong Kong teams up with an American gambler to battle against a notorious Chinese criminal.,32.0,136.579287,4.3911,,https://image.tmdb.org/t/p/original/jki396PIIGja0NoFjUq1AdBbMGc.jpg
,50456,Hanna,"Raised by her father, an ex-CIA agent, in the wilds of Finland, Hanna's upbringing has been geared to making her the perfect assassin. Sent into the world by her father on a mission, Hanna journeys across Europe, eluding agents dispatched after her by a ruthless intelligence operative. As she nears her ultimate target, Hanna faces startling revelations about her existence.",30.0,63.782078,4.3907,,https://image.tmdb.org/t/p/original/6QDeHwBXDHbCbuzStgUpuUAqnap.jpg
,42188,Never Let Me Go,"As children, Kathy, Ruth, and Tommy spend their childhood at an idyllic and secluded English boarding school. As they grow into adults, they must come to terms with the complexity and strength of their love for one another while also preparing for the haunting reality awaiting them.",15.0,9.918093,4.3881,,https://image.tmdb.org/t/p/original/7okcm65P7WfpF3f0HiQBFTsvcXV.jpg
,74643,The Artist,"Hollywood, 1927: As silent movie star George Valentin wonders if the arrival of talking pictures will cause him to fade into oblivion, he sparks with Peppy Miller, a young dancer set for a big break.",15.0,133.432856,4.3877,,https://image.tmdb.org/t/p/original/z68py0ZqPgeacGPG54AGVRbNBS7.jpg
,799876,The Outfit,"Leonard is an English tailor who used to craft suits on London’s world-famous Savile Row. After a personal tragedy, he’s ended up in Chicago, operating a small tailor shop in a rough part of town where he makes beautiful clothes for the only people around who can afford them: a family of vicious gangsters.",5.0,4.0,4.3841,,https://image.tmdb.org/t/p/original/lZa5EB6PVJBT5mxhgZS5ftqdAm6.jpg
,12437,Underworld: Rise of the Lycans,"A prequel to the first two Underworld films, this fantasy explains the origins of the feud between the Vampires and the Lycans. Aided by his secret love, Sonja, courageous Lucian leads the Lycans in battle against brutal Vampire king Viktor. Determined to break the king's enslavement of his people, Lucian faces off against the Death Dealer army in a bid for Lycan independence.",35.0,92.158961,4.3835,,https://image.tmdb.org/t/p/original/yW9gF7rGn8EoV8B8rxOx1xjxVZf.jpg
,253331,Black or White,"A grieving widower is drawn into a custody battle over his granddaughter, whom he helped raise her entire life.",9.0,21.571189,4.3805,,https://image.tmdb.org/t/p/original/hOxxudUwgh5KGC7LtxDCkkwn1YP.jpg
,495193,Benji,"Two school kids strike up a friendship with an orphaned puppy named Benji. When danger befalls them and they end up kidnapped by robbers who are in over their heads, Benji and his scruffy sidekick come to the rescue.",6.0,0.585333,4.38,,https://image.tmdb.org/t/p/original/79pacM3h5FoETnfuRC6O2qPfzn4.jpg
,449563,Isn't It Romantic,"For a long time, Natalie, an Australian architect living in New York City, had always believed that what she had seen in rom-coms is all fantasy. But after thwarting a mugger at a subway station only to be knocked out while fleeing, Natalie wakes up and discovers that her life has suddenly become her worst nightmare—a romantic comedy—and she is the leading lady.",31.0,48.8,4.3799,,https://image.tmdb.org/t/p/original/5xNBYXuv8wqiLVDhsfqCOr75DL7.jpg
